,date,site,transect,segment,plant,total_flowers,notes
3577,8/5/21,Virginia Basin,T1,5,Linum lewisii,2,
3578,8/5/21,Virginia Basin,T1,5,Arnica parryi,7,
3579,8/5/21,Virginia Basin,T1,5,Achillea millefolium,4,
3580,8/5/21,Virginia Basin,T2,5,Potentilla pulcherrima,10,
3581,8/5/21,Virginia Basin,T2,5,Ligusticum porteri,4,
3582,8/5/21,Virginia Basin,T2,5,Achillea millefolium,3,
3583,8/5/21,Virginia Basin,T2,5,Helianthella quinquenervis,1,
3584,8/5/21,Virginia Basin,T2,5,Vicia americana,1,
3585,8/5/21,Virginia Basin,T2,4,Vicia americana,1,
3586,8/5/21,Virginia Basin,T2,4,Achillea millefolium,3,
3587,8/5/21,Virginia Basin,T2,4,Helianthella quinquenervis,2,
3588,8/5/21,Virginia Basin,T2,4,Potentilla pulcherrima,3,
3589,8/5/21,Virginia Basin,T2,3,Castilleja miniata,7,
3590,8/5/21,Virginia Basin,T2,3,Ligusticum porteri,6,
3591,8/5/21,Virginia Basin,T2,3,Potentilla pulcherrima,1,
3592,8/5/21,Virginia Basin,T2,3,Agoseris glauca,2,
3593,8/5/21,Virginia Basin,T2,3,Helianthella quinquenervis,2,
3594,8/5/21,Virginia Basin,T2,2,Castilleja miniata,24,
3595,8/5/21,Virginia Basin,T2,2,Achillea millefolium,1,
3596,8/5/21,Virginia Basin,T2,2,Potentilla pulcherrima,2,
3597,8/5/21,Virginia Basin,T2,1,Arnica parryi,5,
3598,8/5/21,Virginia Basin,T2,1,Potentilla pulcherrima,4,
3599,8/5/21,Virginia Basin,T3,1,Achillea millefolium,4,
3600,8/5/21,Virginia Basin,T3,1,Vicia americana,1,
3601,8/5/21,Virginia Basin,T3,1,Castilleja sulphurea,3,
3602,8/5/21,Virginia Basin,T3,2,Erigeron elatior,1,
3603,8/5/21,Virginia Basin,T3,2,Achillea millefolium,6,
3604,8/5/21,Virginia Basin,T3,2,Potentilla pulcherrima,5,
3605,8/5/21,Virginia Basin,T3,2,Vicia americana,1,
3606,8/5/21,Virginia Basin,T3,2,Helianthella quinquenervis,1,
3607,8/5/21,Virginia Basin,T3,2,Senecio crassulus,3,
3608,8/5/21,Virginia Basin,T3,3,Vicia americana,6,
3609,8/5/21,Virginia Basin,T3,3,Arnica parryi,3,
3610,8/5/21,Virginia Basin,T3,4,Vicia americana,10,
3611,8/5/21,Virginia Basin,T3,4,Potentilla pulcherrima,2,
3612,8/5/21,Virginia Basin,T3,4,Helianthella quinquenervis,1,
3613,8/5/21,Virginia Basin,T3,5,Heterotheca villosa,4,
3614,8/5/21,Virginia Basin,T3,5,Arnica parryi,7,
3615,8/5/21,Virginia Basin,T3,5,Potentilla pulcherrima,2,
3616,6/27/22,Virginia Basin,T1,1,Fragaria virginiana,3,
3617,6/27/22,Virginia Basin,T1,1,Androsace septentrionalis,18,
3618,6/27/22,Virginia Basin,T1,2,Pseudocymopterus montanus,2,
3619,6/27/22,Virginia Basin,T1,2,Draba aurea,35,
3620,6/27/22,Virginia Basin,T1,2,Fragaria virginiana,1,
3621,6/27/22,Virginia Basin,T1,2,Potentilla pulcherrima,1,
3622,6/27/22,Virginia Basin,T1,2,Androsace septentrionalis,4,
3623,6/27/22,Virginia Basin,T1,2,Castilleja sulphurea,1,
3624,6/27/22,Virginia Basin,T1,2,Lathyrus leucanthus,1,
3625,6/27/22,Virginia Basin,T1,3,Fragaria virginiana,7,
3626,6/27/22,Virginia Basin,T1,3,Draba aurea,14,
3627,6/27/22,Virginia Basin,T1,3,Pseudocymopterus montanus,1,
3628,6/27/22,Virginia Basin,T1,3,Androsace septentrionalis,8,
3629,6/27/22,Virginia Basin,T1,3,Lathyrus leucanthus,7,
3630,6/27/22,Virginia Basin,T1,4,Androsace septentrionalis,7,
3631,6/27/22,Virginia Basin,T1,4,Draba aurea,21,
3632,6/27/22,Virginia Basin,T1,4,Boechera stricta,6,
3633,6/27/22,Virginia Basin,T1,4,Fragaria virginiana,3,
3634,6/27/22,Virginia Basin,T1,4,Lathyrus leucanthus,9,
3635,6/27/22,Virginia Basin,T1,5,Fragaria virginiana,4,
3636,6/27/22,Virginia Basin,T1,5,Androsace septentrionalis,7,
3637,6/27/22,Virginia Basin,T1,5,Lathyrus leucanthus,2,
3638,6/27/22,Virginia Basin,T2,5,Fragaria virginiana,3,
3639,6/27/22,Virginia Basin,T2,5,Androsace septentrionalis,12,
3640,6/27/22,Virginia Basin,T2,5,Lathyrus leucanthus,9,
3641,6/27/22,Virginia Basin,T2,5,Boechera stricta,3,
3642,6/27/22,Virginia Basin,T2,5,Draba aurea,4,
3643,6/27/22,Virginia Basin,T2,4,Pseudocymopterus montanus,2,
3644,6/27/22,Virginia Basin,T2,4,Androsace septentrionalis,13,
3645,6/27/22,Virginia Basin,T2,4,Lathyrus leucanthus,2,
3646,6/27/22,Virginia Basin,T2,3,Draba aurea,5,
3647,6/27/22,Virginia Basin,T2,3,Boechera stricta,8,
3648,6/27/22,Virginia Basin,T2,3,Lathyrus leucanthus,6,
3649,6/27/22,Virginia Basin,T2,3,Fragaria virginiana,1,
3650,6/27/22,Virginia Basin,T2,3,Androsace septentrionalis,3,
3651,6/27/22,Virginia Basin,T2,2,Castilleja miniata,2,
3652,6/27/22,Virginia Basin,T2,2,Androsace septentrionalis,13,
3653,6/27/22,Virginia Basin,T2,2,Fragaria virginiana,4,
3654,6/27/22,Virginia Basin,T2,1,Draba aurea,8,
3655,6/27/22,Virginia Basin,T2,1,Pseudocymopterus montanus,1,
3656,6/27/22,Virginia Basin,T2,1,Lathyrus leucanthus,26,
3657,6/27/22,Virginia Basin,T2,1,Androsace septentrionalis,15,
3658,6/27/22,Virginia Basin,T2,1,Boechera stricta,2,
3659,6/27/22,Virginia Basin,T2,1,Viola praemorsa,1,
3660,6/27/22,Virginia Basin,T2,1,Potentilla pulcherrima,1,
3661,6/27/22,Virginia Basin,T2,1,Fragaria virginiana,2,
3662,6/27/22,Virginia Basin,T3,1,Androsace septentrionalis,5,
3663,6/27/22,Virginia Basin,T3,1,Boechera stricta,2,
3664,6/27/22,Virginia Basin,T3,1,Viola praemorsa,2,
3665,6/27/22,Virginia Basin,T3,1,Fragaria virginiana,5,
3666,6/27/22,Virginia Basin,T3,1,Draba aurea,32,
3667,6/27/22,Virginia Basin,T3,1,Lonicera involucrata,6,
3668,6/27/22,Virginia Basin,T3,1,Ranunculus inamoenus,1,
3669,6/27/22,Virginia Basin,T3,2,Draba aurea,37,
3670,6/27/22,Virginia Basin,T3,2,Fragaria virginiana,2,
3671,6/27/22,Virginia Basin,T3,2,Androsace septentrionalis,6,
3672,6/27/22,Virginia Basin,T3,2,Ribes montigenum,70,
3673,6/27/22,Virginia Basin,T3,3,Androsace septentrionalis,2,
3674,6/27/22,Virginia Basin,T3,3,Fragaria virginiana,3,
3675,6/27/22,Virginia Basin,T3,3,Ribes montigenum,72,
3676,6/27/22,Virginia Basin,T3,3,Draba aurea,8,
3677,6/27/22,Virginia Basin,T3,4,Androsace septentrionalis,12,
3678,6/27/22,Virginia Basin,T3,4,Boechera stricta,3,
3679,6/27/22,Virginia Basin,T3,5,Draba aurea,60,
3680,6/27/22,Virginia Basin,T3,5,Pseudocymopterus montanus,2,
3681,6/27/22,Virginia Basin,T3,5,Fragaria virginiana,3,
3682,6/27/22,Virginia Basin,T3,5,Boechera stricta,3,
3683,7/2/22,Ohio Pass High,T1,1,Delphinium nuttallianum,30,
3684,7/2/22,Ohio Pass High,T1,1,Androsace septentrionalis,12,
3685,7/2/22,Ohio Pass High,T1,1,Ligusticum porteri,3,
3686,7/2/22,Ohio Pass High,T1,2,Delphinium nuttallianum,25,
3687,7/2/22,Ohio Pass High,T1,2,Lathyrus leucanthus,4,
3688,7/2/22,Ohio Pass High,T1,3,Potentilla pulcherrima,7,
3689,7/2/22,Ohio Pass High,T1,3,Delphinium nuttallianum,12,
3690,7/2/22,Ohio Pass High,T1,3,Lathyrus leucanthus,2,
3691,7/2/22,Ohio Pass High,T1,4,Potentilla pulcherrima,1,
3692,7/2/22,Ohio Pass High,T1,4,Delphinium nuttallianum,10,
3693,7/2/22,Ohio Pass High,T1,4,Lathyrus leucanthus,4,
3694,7/2/22,Ohio Pass High,T1,4,Castilleja sulphurea,4,
3695,7/2/22,Ohio Pass High,T1,5,Potentilla pulcherrima,6,
3696,7/2/22,Ohio Pass High,T1,5,Lathyrus leucanthus,6,
3697,7/2/22,Ohio Pass High,T2,5,Lathyrus leucanthus,11,
3698,7/2/22,Ohio Pass High,T2,5,Delphinium nuttallianum,13,
3699,7/2/22,Ohio Pass High,T2,5,Potentilla pulcherrima,1,
3700,7/2/22,Ohio Pass High,T2,5,Castilleja sulphurea,3,
3701,7/2/22,Ohio Pass High,T2,4,Lathyrus leucanthus,8,
3702,7/2/22,Ohio Pass High,T2,4,Androsace septentrionalis,2,
3703,7/2/22,Ohio Pass High,T2,4,Delphinium nuttallianum,21,
3704,7/2/22,Ohio Pass High,T2,3,Potentilla pulcherrima,2,
3705,7/2/22,Ohio Pass High,T2,3,Delphinium nuttallianum,20,
3706,7/2/22,Ohio Pass High,T2,3,Lathyrus leucanthus,10,
3707,7/2/22,Ohio Pass High,T2,2,Senecio crassulus,1,
3708,7/2/22,Ohio Pass High,T2,2,Androsace septentrionalis,2,
3709,7/2/22,Ohio Pass High,T2,2,Boechera stricta,2,
3710,7/2/22,Ohio Pass High,T2,2,Delphinium nuttallianum,18,
3711,7/2/22,Ohio Pass High,T2,1,Delphinium nuttallianum,20,
3712,7/2/22,Ohio Pass High,T2,1,Androsace septentrionalis,1,
3713,7/2/22,Ohio Pass High,T2,1,Lathyrus leucanthus,2,
3714,7/2/22,Ohio Pass High,T3,1,Potentilla pulcherrima,3,
3715,7/2/22,Ohio Pass High,T3,1,Lathyrus leucanthus,19,
3716,7/2/22,Ohio Pass High,T3,1,Delphinium nuttallianum,8,
3717,7/2/22,Ohio Pass High,T3,2,Delphinium nuttallianum,14,
3718,7/2/22,Ohio Pass High,T3,2,Androsace septentrionalis,9,
3719,7/2/22,Ohio Pass High,T3,3,Lathyrus leucanthus,3,
3720,7/2/22,Ohio Pass High,T3,3,Boechera stricta,3,
3721,7/2/22,Ohio Pass High,T3,3,Delphinium nuttallianum,3,
3722,7/2/22,Ohio Pass High,T3,4,Lathyrus leucanthus,6,
3723,7/2/22,Ohio Pass High,T3,4,Delphinium nuttallianum,1,
3724,7/2/22,Ohio Pass High,T3,4,Androsace septentrionalis,4,
3725,7/2/22,Ohio Pass High,T3,5,Delphinium nuttallianum,11,
3726,7/2/22,Ohio Pass High,T3,5,Boechera stricta,2,
3727,7/2/22,Ohio Pass High,T3,5,Lathyrus leucanthus,9,
3728,7/2/22,Ohio Pass High,T3,5,Androsace septentrionalis,6,
3729,7/2/22,Ohio Pass High,T3,5,Ligusticum porteri,1,
3730,7/2/22,Ohio Pass High,T1,2,Androsace septentrionalis,2,
3731,7/2/22,Ohio Pass High,T1,3,Androsace septentrionalis,3,
3732,7/2/22,Ohio Pass High,T1,3,Boechera stricta,2,
3733,7/8/22,Virginia Basin,T1,4,Draba aurea,12,
3734,7/8/22,Virginia Basin,T1,4,Senecio crassulus,23,
3735,7/8/22,Virginia Basin,T1,4,Potentilla pulcherrima,7,
3736,7/8/22,Virginia Basin,T1,4,Lathyrus leucanthus,4,
3737,7/8/22,Virginia Basin,T1,4,Linum lewisii,30,
3738,7/8/22,Virginia Basin,T1,4,Castilleja miniata,13,
3739,7/8/22,Virginia Basin,T1,4,Fragaria virginiana,3,
3740,7/8/22,Virginia Basin,T1,4,Androsace septentrionalis,6,
3741,7/8/22,Virginia Basin,T1,3,Ligusticum porteri,1,
3742,7/8/22,Virginia Basin,T1,3,Pseudocymopterus montanus,2,
3743,7/8/22,Virginia Basin,T1,3,Senecio crassulus,2,
3744,7/8/22,Virginia Basin,T1,3,Linum lewisii,7,
3745,7/8/22,Virginia Basin,T1,3,Androsace septentrionalis,8,
3746,7/8/22,Virginia Basin,T1,3,Lathyrus leucanthus,7,
3747,7/8/22,Virginia Basin,T1,3,Fragaria virginiana,5,
3748,7/8/22,Virginia Basin,T1,2,Senecio crassulus,10,
3749,7/8/22,Virginia Basin,T1,2,Linum lewisii,2,
3750,7/8/22,Virginia Basin,T1,2,Lathyrus leucanthus,2,
3751,7/8/22,Virginia Basin,T1,2,Castilleja sulphurea,6,
3752,7/8/22,Virginia Basin,T1,2,Potentilla pulcherrima,12,
3753,7/8/22,Virginia Basin,T1,2,Pseudocymopterus montanus,2,
3754,7/8/22,Virginia Basin,T1,2,Draba aurea,4,
3755,7/8/22,Virginia Basin,T1,2,Fragaria virginiana,2,
3756,7/8/22,Virginia Basin,T1,1,Linum lewisii,3,
3757,7/8/22,Virginia Basin,T1,1,Senecio crassulus,6,
3758,7/8/22,Virginia Basin,T1,1,Lathyrus leucanthus,8,
3759,7/8/22,Virginia Basin,T1,1,Potentilla pulcherrima,5,
3760,7/8/22,Virginia Basin,T1,1,Androsace septentrionalis,7,
3761,7/8/22,Virginia Basin,T1,5,Linum lewisii,36,
3762,7/8/22,Virginia Basin,T1,5,Senecio crassulus,1,
3763,7/8/22,Virginia Basin,T1,5,Castilleja miniata,2,
3764,7/8/22,Virginia Basin,T1,5,Potentilla pulcherrima,7,
3765,7/8/22,Virginia Basin,T1,5,Lathyrus leucanthus,6,
3766,7/8/22,Virginia Basin,T1,5,Androsace septentrionalis,6,
3767,7/8/22,Virginia Basin,T1,5,Fragaria virginiana,1,
3768,7/8/22,Virginia Basin,T3,5,Agoseris glauca,1,
3769,7/8/22,Virginia Basin,T3,5,Draba aurea,18,
3770,7/8/22,Virginia Basin,T3,5,Potentilla pulcherrima,1,
3771,7/8/22,Virginia Basin,T3,5,Senecio crassulus,6,
3772,7/8/22,Virginia Basin,T3,5,Fragaria virginiana,2,
3773,7/8/22,Virginia Basin,T3,5,Pseudocymopterus montanus,2,
3774,7/8/22,Virginia Basin,T3,4,Potentilla pulcherrima,5,
3775,7/8/22,Virginia Basin,T3,4,Fragaria virginiana,1,
3776,7/8/22,Virginia Basin,T3,4,Senecio crassulus,7,
3777,7/8/22,Virginia Basin,T3,4,Androsace septentrionalis,4,
3778,7/8/22,Virginia Basin,T3,3,Androsace septentrionalis,6,
3779,7/8/22,Virginia Basin,T3,3,Senecio crassulus,3,
3780,7/8/22,Virginia Basin,T3,3,Draba aurea,3,
3781,7/8/22,Virginia Basin,T3,3,Ribes montigenum,5,
3782,7/8/22,Virginia Basin,T3,2,Potentilla pulcherrima,7,
3783,7/8/22,Virginia Basin,T3,2,Senecio crassulus,12,
3784,7/8/22,Virginia Basin,T3,2,Draba aurea,1,
3785,7/8/22,Virginia Basin,T3,2,Fragaria virginiana,1,
3786,7/8/22,Virginia Basin,T3,2,Androsace septentrionalis,1,
3787,7/8/22,Virginia Basin,T3,1,Senecio crassulus,12,
3788,7/8/22,Virginia Basin,T3,1,Androsace septentrionalis,4,
3789,7/8/22,Virginia Basin,T3,1,Potentilla pulcherrima,1,
3790,7/8/22,Virginia Basin,T3,1,Fragaria virginiana,2,
3791,7/8/22,Virginia Basin,T3,1,Achillea millefolium,1,
3792,7/8/22,Virginia Basin,T2,1,Potentilla pulcherrima,16,
3793,7/8/22,Virginia Basin,T2,1,Lathyrus leucanthus,35,
3794,7/8/22,Virginia Basin,T2,1,Senecio crassulus,3,
3795,7/8/22,Virginia Basin,T2,1,Ligusticum porteri,1,
3796,7/8/22,Virginia Basin,T2,1,Pseudocymopterus montanus,1,
3797,7/8/22,Virginia Basin,T2,1,Fragaria virginiana,1,
3798,7/8/22,Virginia Basin,T2,1,Androsace septentrionalis,10,
3799,7/8/22,Virginia Basin,T2,1,Draba aurea,1,
3800,7/8/22,Virginia Basin,T2,2,Castilleja miniata,14,
3801,7/8/22,Virginia Basin,T2,2,Senecio crassulus,15,
3802,7/8/22,Virginia Basin,T2,2,Linum lewisii,4,
3803,7/8/22,Virginia Basin,T2,2,Potentilla pulcherrima,2,
3804,7/8/22,Virginia Basin,T2,2,Fragaria virginiana,2,
3805,7/8/22,Virginia Basin,T2,2,Ligusticum porteri,1,
3806,7/8/22,Virginia Basin,T2,2,Androsace septentrionalis,6,
3807,7/8/22,Virginia Basin,T2,2,Lathyrus leucanthus,4,
3808,7/8/22,Virginia Basin,T2,3,Senecio crassulus,10,
3809,7/8/22,Virginia Basin,T2,3,Boechera stricta,2,
3810,7/8/22,Virginia Basin,T2,3,Fragaria virginiana,1,
3811,7/8/22,Virginia Basin,T2,4,Androsace septentrionalis,15,
3812,7/8/22,Virginia Basin,T2,4,Senecio crassulus,4,
3813,7/8/22,Virginia Basin,T2,4,Lathyrus leucanthus,5,
3814,7/8/22,Virginia Basin,T2,4,Ligusticum porteri,1,
3815,7/8/22,Virginia Basin,T2,4,Pseudocymopterus montanus,1,
3816,7/8/22,Virginia Basin,T2,4,Potentilla pulcherrima,1,
3817,7/8/22,Virginia Basin,T2,4,Fragaria virginiana,1,
3818,7/8/22,Virginia Basin,T2,5,Androsace septentrionalis,8,
3819,7/8/22,Virginia Basin,T2,5,Lathyrus leucanthus,4,
3820,7/8/22,Virginia Basin,T2,5,Senecio crassulus,2,
3821,7/8/22,Virginia Basin,T2,5,Potentilla pulcherrima,2,
3822,7/8/22,Virginia Basin,T2,5,Castilleja sulphurea,5,
3823,7/11/22,Ohio Pass High,T1,1,Potentilla pulcherrima,5,
3824,7/11/22,Ohio Pass High,T1,1,Senecio crassulus,8,
3825,7/11/22,Ohio Pass High,T1,1,Delphinium nuttallianum,4,
3826,7/11/22,Ohio Pass High,T1,1,Androsace septentrionalis,9,
3827,7/11/22,Ohio Pass High,T1,1,Castilleja sulphurea,4,
3828,7/11/22,Ohio Pass High,T1,1,Collomia linearis,1,
3829,7/11/22,Ohio Pass High,T1,1,Ligusticum porteri,20,
3830,7/11/22,Ohio Pass High,T1,1,Pseudostellaria jamesiana,1,
3831,7/11/22,Ohio Pass High,T1,2,Senecio crassulus,10,
3832,7/11/22,Ohio Pass High,T1,2,Castilleja sulphurea,8,
3833,7/11/22,Ohio Pass High,T1,2,Lathyrus leucanthus,6,
3834,7/11/22,Ohio Pass High,T1,3,Ligusticum porteri,3,
3835,7/11/22,Ohio Pass High,T1,3,Potentilla pulcherrima,17,
3836,7/11/22,Ohio Pass High,T1,3,Vicia americana,1,
3837,7/11/22,Ohio Pass High,T1,3,Castilleja sulphurea,8,
3838,7/11/22,Ohio Pass High,T1,3,Lathyrus leucanthus,2,
3839,7/11/22,Ohio Pass High,T1,3,Collomia linearis,3,
3840,7/11/22,Ohio Pass High,T1,4,Ligusticum porteri,11,
3841,7/11/22,Ohio Pass High,T1,4,Potentilla pulcherrima,7,
3842,7/11/22,Ohio Pass High,T1,4,Castilleja sulphurea,8,
3843,7/11/22,Ohio Pass High,T1,4,Lathyrus leucanthus,16,
3844,7/11/22,Ohio Pass High,T1,4,Collomia linearis,5,
3845,7/11/22,Ohio Pass High,T1,5,Ligusticum porteri,4,
3846,7/11/22,Ohio Pass High,T1,5,Potentilla pulcherrima,9,
3847,7/11/22,Ohio Pass High,T1,5,Castilleja sulphurea,7,
3848,7/11/22,Ohio Pass High,T1,5,Boechera stricta,1,
3849,7/11/22,Ohio Pass High,T1,5,Collomia linearis,3,
3850,7/11/22,Ohio Pass High,T1,5,Lathyrus leucanthus,2,
3851,7/11/22,Ohio Pass High,T2,5,Helianthella quinquenervis,1,
3852,7/11/22,Ohio Pass High,T2,5,Potentilla pulcherrima,9,
3853,7/11/22,Ohio Pass High,T2,5,Lathyrus leucanthus,12,
3854,7/11/22,Ohio Pass High,T2,5,Collomia linearis,7,
3855,7/11/22,Ohio Pass High,T2,4,Collomia linearis,8,
3856,7/11/22,Ohio Pass High,T2,4,Castilleja sulphurea,2,
3857,7/11/22,Ohio Pass High,T2,4,Lathyrus leucanthus,2,
3858,7/11/22,Ohio Pass High,T2,3,Senecio crassulus,18,
3859,7/11/22,Ohio Pass High,T2,3,Potentilla pulcherrima,9,
3860,7/11/22,Ohio Pass High,T2,3,Collomia linearis,15,
3861,7/11/22,Ohio Pass High,T2,3,Lathyrus leucanthus,4,
3862,7/11/22,Ohio Pass High,T2,2,Collomia linearis,4,
3863,7/11/22,Ohio Pass High,T2,2,Senecio crassulus,10,
3864,7/11/22,Ohio Pass High,T2,2,Potentilla pulcherrima,3,
3865,7/11/22,Ohio Pass High,T2,2,Ligusticum porteri,1,
3866,7/11/22,Ohio Pass High,T2,2,Lathyrus leucanthus,8,
3867,7/11/22,Ohio Pass High,T2,1,Ligusticum porteri,1,
3868,7/11/22,Ohio Pass High,T2,1,Senecio crassulus,7,
3869,7/11/22,Ohio Pass High,T2,1,Castilleja sulphurea,24,
3870,7/11/22,Ohio Pass High,T2,1,Lathyrus leucanthus,4,
3871,7/11/22,Ohio Pass High,T2,1,Androsace septentrionalis,1,
3872,7/11/22,Ohio Pass High,T3,1,Helianthella quinquenervis,4,
3873,7/11/22,Ohio Pass High,T3,1,Potentilla pulcherrima,3,
3874,7/11/22,Ohio Pass High,T3,1,Lathyrus leucanthus,21,
3875,7/11/22,Ohio Pass High,T3,1,Collomia linearis,2,
3876,7/11/22,Ohio Pass High,T3,2,Senecio crassulus,4,
3877,7/11/22,Ohio Pass High,T3,2,Hymenoxys hoopesii,1,
3878,7/11/22,Ohio Pass High,T3,2,Delphinium nuttallianum,1,
3879,7/11/22,Ohio Pass High,T3,2,Collomia linearis,3,
3880,7/11/22,Ohio Pass High,T3,3,Ligusticum porteri,2,
3881,7/11/22,Ohio Pass High,T3,3,Senecio crassulus,4,
3882,7/11/22,Ohio Pass High,T3,3,Erigeron elatior,1,
3883,7/11/22,Ohio Pass High,T3,3,Potentilla pulcherrima,4,
3884,7/11/22,Ohio Pass High,T3,3,Collomia linearis,6,
3885,7/11/22,Ohio Pass High,T3,3,Androsace septentrionalis,2,
3886,7/11/22,Ohio Pass High,T3,4,Lathyrus leucanthus,11,
3887,7/11/22,Ohio Pass High,T3,4,Helianthella quinquenervis,1,
3888,7/11/22,Ohio Pass High,T3,4,Potentilla pulcherrima,2,
3889,7/11/22,Ohio Pass High,T3,4,Collomia linearis,2,
3890,7/11/22,Ohio Pass High,T3,4,Androsace septentrionalis,1,
3891,7/11/22,Ohio Pass High,T3,5,Ligusticum porteri,4,
3892,7/11/22,Ohio Pass High,T3,5,Potentilla pulcherrima,1,
3893,7/11/22,Ohio Pass High,T3,5,Collomia linearis,4,
3894,7/11/22,Ohio Pass High,T3,5,Lathyrus leucanthus,3,
3895,7/11/22,Ohio Pass High,T3,5,Androsace septentrionalis,2,
3896,7/13/22,Virginia Basin,T1,5,Senecio crassulus,20,
3897,7/13/22,Virginia Basin,T1,5,Helianthella quinquenervis,2,
3898,7/13/22,Virginia Basin,T1,5,Linum lewisii,52,
3899,7/13/22,Virginia Basin,T1,5,Potentilla pulcherrima,3,
3900,7/13/22,Virginia Basin,T1,5,Castilleja miniata,3,
3901,7/13/22,Virginia Basin,T1,5,Androsace septentrionalis,8,
3902,7/13/22,Virginia Basin,T1,5,Lathyrus leucanthus,2,
3903,7/13/22,Virginia Basin,T1,4,Castilleja miniata,8,
3904,7/13/22,Virginia Basin,T1,4,Potentilla pulcherrima,15,
3905,7/13/22,Virginia Basin,T1,4,Achillea millefolium,2,
3906,7/13/22,Virginia Basin,T1,4,Senecio crassulus,48,
3907,7/13/22,Virginia Basin,T1,4,Linum lewisii,40,
3908,7/13/22,Virginia Basin,T1,4,Lathyrus leucanthus,5,
3909,7/13/22,Virginia Basin,T1,3,Linum lewisii,31,
3910,7/13/22,Virginia Basin,T1,3,Senecio crassulus,17,
3911,7/13/22,Virginia Basin,T1,3,Ligusticum porteri,4,
3912,7/13/22,Virginia Basin,T1,3,Androsace septentrionalis,4,
3913,7/13/22,Virginia Basin,T1,3,Lathyrus leucanthus,4,
3914,7/13/22,Virginia Basin,T1,3,Potentilla pulcherrima,5,
3915,7/13/22,Virginia Basin,T1,3,Fragaria virginiana,1,
3916,7/13/22,Virginia Basin,T1,3,Pseudocymopterus montanus,1,
3917,7/13/22,Virginia Basin,T1,2,Senecio crassulus,26,
3918,7/13/22,Virginia Basin,T1,2,Potentilla pulcherrima,23,
3919,7/13/22,Virginia Basin,T1,2,Androsace septentrionalis,6,
3920,7/13/22,Virginia Basin,T1,2,Castilleja sulphurea,4,
3921,7/13/22,Virginia Basin,T1,2,Pseudocymopterus montanus,1,
3922,7/13/22,Virginia Basin,T1,2,Ligusticum porteri,1,
3923,7/13/22,Virginia Basin,T1,2,Linum lewisii,19,
3924,7/13/22,Virginia Basin,T1,2,Lathyrus leucanthus,4,
3925,7/13/22,Virginia Basin,T1,1,Fragaria virginiana,1,
3926,7/13/22,Virginia Basin,T1,1,Androsace septentrionalis,2,
3927,7/13/22,Virginia Basin,T1,1,Lathyrus leucanthus,4,
3928,7/13/22,Virginia Basin,T1,1,Ligusticum porteri,1,
3929,7/13/22,Virginia Basin,T1,1,Senecio crassulus,15,
3930,7/13/22,Virginia Basin,T1,1,Potentilla pulcherrima,13,
3931,7/13/22,Virginia Basin,T1,1,Linum lewisii,6,
3932,7/13/22,Virginia Basin,T2,1,Lathyrus leucanthus,27,
3933,7/13/22,Virginia Basin,T2,1,Ligusticum porteri,5,
3934,7/13/22,Virginia Basin,T2,1,Androsace septentrionalis,3,
3935,7/13/22,Virginia Basin,T2,1,Potentilla pulcherrima,13,
3936,7/13/22,Virginia Basin,T2,1,Senecio crassulus,11,
3937,7/13/22,Virginia Basin,T2,1,Helianthella quinquenervis,2,
3938,7/13/22,Virginia Basin,T2,1,Linum lewisii,2,
3939,7/13/22,Virginia Basin,T2,1,Draba aurea,3,
3940,7/13/22,Virginia Basin,T2,2,Senecio crassulus,40,
3941,7/13/22,Virginia Basin,T2,2,Ligusticum porteri,1,
3942,7/13/22,Virginia Basin,T2,2,Castilleja miniata,15,
3943,7/13/22,Virginia Basin,T2,2,Linum lewisii,4,
3944,7/13/22,Virginia Basin,T2,2,Lathyrus leucanthus,6,
3945,7/13/22,Virginia Basin,T2,2,Androsace septentrionalis,3,
3946,7/13/22,Virginia Basin,T2,2,Potentilla pulcherrima,6,
3947,7/13/22,Virginia Basin,T2,3,Senecio crassulus,34,
3948,7/13/22,Virginia Basin,T2,3,Potentilla pulcherrima,4,
3949,7/13/22,Virginia Basin,T2,3,Androsace septentrionalis,1,
3950,7/13/22,Virginia Basin,T2,3,Helianthella quinquenervis,2,
3951,7/13/22,Virginia Basin,T2,3,Fragaria virginiana,1,
3952,7/13/22,Virginia Basin,T2,4,Arnica parryi,1,
3953,7/13/22,Virginia Basin,T2,4,Senecio crassulus,25,
3954,7/13/22,Virginia Basin,T2,4,Ligusticum porteri,1,
3955,7/13/22,Virginia Basin,T2,4,Lathyrus leucanthus,13,
3956,7/13/22,Virginia Basin,T2,4,Achillea millefolium,1,
3957,7/13/22,Virginia Basin,T2,4,Androsace septentrionalis,6,
3958,7/13/22,Virginia Basin,T2,4,Potentilla pulcherrima,12,
3959,7/13/22,Virginia Basin,T2,4,Agoseris glauca,3,
3960,7/13/22,Virginia Basin,T2,4,Helianthella quinquenervis,1,
3961,7/13/22,Virginia Basin,T2,5,Castilleja sulphurea,22,
3962,7/13/22,Virginia Basin,T2,5,Senecio crassulus,16,
3963,7/13/22,Virginia Basin,T2,5,Potentilla pulcherrima,14,
3964,7/13/22,Virginia Basin,T2,5,Androsace septentrionalis,5,
3965,7/13/22,Virginia Basin,T2,5,Lathyrus leucanthus,5,
3966,7/13/22,Virginia Basin,T2,5,Linum lewisii,11,
3967,7/13/22,Virginia Basin,T3,5,Ligusticum porteri,1,
